A,B,Longitude,Latitude,Satellite,Value,G,H,I,J,K
1212,9.67E+14,82.938,25.267,F12199612261702.WB.OIS.vis.tif,255,1212,F121996,12,26,1702
1212,9.67E+14,82.938,25.267,F12199612271326.WB.OIS.vis.tif,255,1212,F121996,12,27,1326
1212,9.67E+14,82.938,25.267,F12199612271508.WB.OIS.vis.tif,10,1212,F121996,12,27,1508
1212,9.67E+14,82.938,25.267,F12199612271650.WB.OIS.vis.tif,255,1212,F121996,12,27,1650
1212,9.67E+14,82.938,25.267,F12199612281313.WB.OIS.vis.tif,255,1212,F121996,12,28,1313
1212,9.67E+14,82.938,25.267,F12199612281455.WB.OIS.vis.tif,12,1212,F121996,12,28,1455
1212,9.67E+14,82.938,25.267,F12199612291443.WB.OIS.vis.tif,2,1212,F121996,12,29,1443
1212,9.67E+14,82.938,25.267,F12199612291625.WB.OIS.vis.tif,255,1212,F121996,12,29,1625
1212,9.67E+14,82.938,25.267,F12199612301249.WB.OIS.vis.tif,255,1212,F121996,12,30,1249
1212,9.67E+14,82.938,25.267,F12199612301431.WB.OIS.vis.tif,13,1212,F121996,12,30,1431
1212,9.67E+14,82.938,25.267,F12199612301613.WB.OIS.vis.tif,22,1212,F121996,12,30,1613
1212,9.67E+14,82.938,25.267,F12199612311419.WB.OIS.vis.tif,8,1212,F121996,12,31,1419
1212,9.67E+14,82.938,25.267,F12199612311601.WB.OIS.vis.tif,15,1212,F121996,12,31,1601
1212,9.67E+14,82.938,25.267,F12199701011406.WB.OIS.vis.tif,255,1212,F121997,1,1,1406
1212,9.67E+14,82.938,25.267,F12199701011548.WB.OIS.vis.tif,12,1212,F121997,1,1,1548
1212,9.67E+14,82.938,25.267,F12199701021354.WB.OIS.vis.tif,255,1212,F121997,1,2,1354
1212,9.67E+14,82.938,25.267,F12199701021536.WB.OIS.vis.tif,10,1212,F121997,1,2,1536
1212,9.67E+14,82.938,25.267,F12199701021718.WB.OIS.vis.tif,255,1212,F121997,1,2,1718
1212,9.67E+14,82.938,25.267,F12199701031342.WB.OIS.vis.tif,255,1212,F121997,1,3,1342
1212,9.67E+14,82.938,25.267,F12199701041330.WB.OIS.vis.tif,255,1212,F121997,1,4,1330
1212,9.67E+14,82.938,25.267,F12199701051317.WB.OIS.vis.tif,255,1212,F121997,1,5,1317
1212,9.67E+14,82.938,25.267,F12199701051459.WB.OIS.vis.tif,0,1212,F121997,1,5,1459
1212,9.67E+14,82.938,25.267,F12199701061305.WB.OIS.vis.tif,255,1212,F121997,1,6,1305
1212,9.67E+14,82.938,25.267,F12199701061447.WB.OIS.vis.tif,6,1212,F121997,1,6,1447
1212,9.67E+14,82.938,25.267,F12199701061629.WB.OIS.vis.tif,255,1212,F121997,1,6,1629
1212,9.67E+14,82.938,25.267,F12199701071253.WB.OIS.vis.tif,255,1212,F121997,1,7,1253
1212,9.67E+14,82.938,25.267,F12199701071435.WB.OIS.vis.tif,0,1212,F121997,1,7,1435
1212,9.67E+14,82.938,25.267,F12199701081423.WB.OIS.vis.tif,9,1212,F121997,1,8,1423
1212,9.67E+14,82.938,25.267,F12199701081605.WB.OIS.vis.tif,5,1212,F121997,1,8,1605
1212,9.67E+14,82.938,25.267,F12199701091410.WB.OIS.vis.tif,0,1212,F121997,1,9,1410
1212,9.67E+14,82.938,25.267,F12199701091552.WB.OIS.vis.tif,0,1212,F121997,1,9,1552
1212,9.67E+14,82.938,25.267,F12199701101358.WB.OIS.vis.tif,255,1212,F121997,1,10,1358
1212,9.67E+14,82.938,25.267,F12199701101540.WB.OIS.vis.tif,8,1212,F121997,1,10,1540
1212,9.67E+14,82.938,25.267,F12199701101722.WB.OIS.vis.tif,255,1212,F121997,1,10,1722
1212,9.67E+14,82.938,25.267,F12199701111346.WB.OIS.vis.tif,255,1212,F121997,1,11,1346
1212,9.67E+14,82.938,25.267,F12199701111528.WB.OIS.vis.tif,1,1212,F121997,1,11,1528
1212,9.67E+14,82.938,25.267,F12199701111710.WB.OIS.vis.tif,255,1212,F121997,1,11,1710
1212,9.67E+14,82.938,25.267,F12199701121334.WB.OIS.vis.tif,255,1212,F121997,1,12,1334
1212,9.67E+14,82.938,25.267,F12199701121516.WB.OIS.vis.tif,8,1212,F121997,1,12,1516
1212,9.67E+14,82.938,25.267,F12199701121658.WB.OIS.vis.tif,255,1212,F121997,1,12,1658
1212,9.67E+14,82.938,25.267,F12199701131321.WB.OIS.vis.tif,255,1212,F121997,1,13,1321
1212,9.67E+14,82.938,25.267,F12199701131503.WB.OIS.vis.tif,0,1212,F121997,1,13,1503
1212,9.67E+14,82.938,25.267,F12199701131645.WB.OIS.vis.tif,255,1212,F121997,1,13,1645
1212,9.67E+14,82.938,25.267,F12199701141451.WB.OIS.vis.tif,20,1212,F121997,1,14,1451
1212,9.67E+14,82.938,25.267,F12199701141633.WB.OIS.vis.tif,255,1212,F121997,1,14,1633
1212,9.67E+14,82.938,25.267,F12199701151257.WB.OIS.vis.tif,255,1212,F121997,1,15,1257
1212,9.67E+14,82.938,25.267,F12199701151439.WB.OIS.vis.tif,7,1212,F121997,1,15,1439
1212,9.67E+14,82.938,25.267,F12199701151621.WB.OIS.vis.tif,255,1212,F121997,1,15,1621
1212,9.67E+14,82.938,25.267,F12199701161244.WB.OIS.vis.tif,255,1212,F121997,1,16,1244
1212,9.67E+14,82.938,25.267,F12199701161426.WB.OIS.vis.tif,8,1212,F121997,1,16,1426
1212,9.67E+14,82.938,25.267,F12199701161608.WB.OIS.vis.tif,9,1212,F121997,1,16,1608
1212,9.67E+14,82.938,25.267,F12199701171414.WB.OIS.vis.tif,7,1212,F121997,1,17,1414
1212,9.67E+14,82.938,25.267,F12199701171556.WB.OIS.vis.tif,12,1212,F121997,1,17,1556
1212,9.67E+14,82.938,25.267,F12199701181402.WB.OIS.vis.tif,255,1212,F121997,1,18,1402
1212,9.67E+14,82.938,25.267,F12199701181544.WB.OIS.vis.tif,7,1212,F121997,1,18,1544
1212,9.67E+14,82.938,25.267,F12199701181726.WB.OIS.vis.tif,255,1212,F121997,1,18,1726
1212,9.67E+14,82.938,25.267,F12199701191350.WB.OIS.vis.tif,255,1212,F121997,1,19,1350
1212,9.67E+14,82.938,25.267,F12199701191532.WB.OIS.vis.tif,8,1212,F121997,1,19,1532
1212,9.67E+14,82.938,25.267,F12199701191714.WB.OIS.vis.tif,255,1212,F121997,1,19,1714
1212,9.67E+14,82.938,25.267,F12199701201337.WB.OIS.vis.tif,255,1212,F121997,1,20,1337
1212,9.67E+14,82.938,25.267,F12199701201519.WB.OIS.vis.tif,12,1212,F121997,1,20,1519
1212,9.67E+14,82.938,25.267,F12199701201701.WB.OIS.vis.tif,255,1212,F121997,1,20,1701
1212,9.67E+14,82.938,25.267,F12199701211325.WB.OIS.vis.tif,255,1212,F121997,1,21,1325
1212,9.67E+14,82.938,25.267,F12199701211507.WB.OIS.vis.tif,7,1212,F121997,1,21,1507
1212,9.67E+14,82.938,25.267,F12199701211649.WB.OIS.vis.tif,255,1212,F121997,1,21,1649
1212,9.67E+14,82.938,25.267,F12199701221313.WB.OIS.vis.tif,255,1212,F121997,1,22,1313
1212,9.67E+14,82.938,25.267,F12199701221455.WB.OIS.vis.tif,9,1212,F121997,1,22,1455
1212,9.67E+14,82.938,25.267,F12199701231300.WB.OIS.vis.tif,255,1212,F121997,1,23,1300
1212,9.67E+14,82.938,25.267,F12199701231442.WB.OIS.vis.tif,16,1212,F121997,1,23,1442
1212,9.67E+14,82.938,25.267,F12199701231624.WB.OIS.vis.tif,255,1212,F121997,1,23,1624
1212,9.67E+14,82.938,25.267,F12199701241248.WB.OIS.vis.tif,255,1212,F121997,1,24,1248
1212,9.67E+14,82.938,25.267,F12199701241430.WB.OIS.vis.tif,10,1212,F121997,1,24,1430
1212,9.67E+14,82.938,25.267,F12199701241612.WB.OIS.vis.tif,7,1212,F121997,1,24,1612
1212,9.67E+14,82.938,25.267,F12199701251418.WB.OIS.vis.tif,14,1212,F121997,1,25,1418
1212,9.67E+14,82.938,25.267,F12199701251600.WB.OIS.vis.tif,9,1212,F121997,1,25,1600
1212,9.67E+14,82.938,25.267,F12199701261405.WB.OIS.vis.tif,255,1212,F121997,1,26,1405
1212,9.67E+14,82.938,25.267,F12199701261547.WB.OIS.vis.tif,9,1212,F121997,1,26,1547
1212,9.67E+14,82.938,25.267,F12199701271353.WB.OIS.vis.tif,255,1212,F121997,1,27,1353
1212,9.67E+14,82.938,25.267,F12199701271535.WB.OIS.vis.tif,12,1212,F121997,1,27,1535
1212,9.67E+14,82.938,25.267,F12199701271717.WB.OIS.vis.tif,255,1212,F121997,1,27,1717
1212,9.67E+14,82.938,25.267,F12199701281341.WB.OIS.vis.tif,255,1212,F121997,1,28,1341
1212,9.67E+14,82.938,25.267,F12199701281523.WB.OIS.vis.tif,5,1212,F121997,1,28,1523
1212,9.67E+14,82.938,25.267,F12199701281705.WB.OIS.vis.tif,255,1212,F121997,1,28,1705
1212,9.67E+14,82.938,25.267,F12199701291328.WB.OIS.vis.tif,255,1212,F121997,1,29,1328
1212,9.67E+14,82.938,25.267,F12199701291510.WB.OIS.vis.tif,9,1212,F121997,1,29,1510
1212,9.67E+14,82.938,25.267,F12199701291652.WB.OIS.vis.tif,255,1212,F121997,1,29,1652
1212,9.67E+14,82.938,25.267,F12199701301316.WB.OIS.vis.tif,255,1212,F121997,1,30,1316
1212,9.67E+14,82.938,25.267,F12199701301458.WB.OIS.vis.tif,7,1212,F121997,1,30,1458
1212,9.67E+14,82.938,25.267,F12199701301640.WB.OIS.vis.tif,255,1212,F121997,1,30,1640
1212,9.67E+14,82.938,25.267,F12199701311304.WB.OIS.vis.tif,255,1212,F121997,1,31,1304
1212,9.67E+14,82.938,25.267,F12199701311446.WB.OIS.vis.tif,10,1212,F121997,1,31,1446
1212,9.67E+14,82.938,25.267,F12199701311628.WB.OIS.vis.tif,255,1212,F121997,1,31,1628
1212,9.67E+14,82.938,25.267,F12199702011251.WB.OIS.vis.tif,255,1212,F121997,2,1,1251
1212,9.67E+14,82.938,25.267,F12199702011433.WB.OIS.vis.tif,11,1212,F121997,2,1,1433
1212,9.67E+14,82.938,25.267,F12199702011615.WB.OIS.vis.tif,15,1212,F121997,2,1,1615
1212,9.67E+14,82.938,25.267,F12199702021421.WB.OIS.vis.tif,9,1212,F121997,2,2,1421
1212,9.67E+14,82.938,25.267,F12199702021603.WB.OIS.vis.tif,7,1212,F121997,2,2,1603
1212,9.67E+14,82.938,25.267,F12199702031409.WB.OIS.vis.tif,0,1212,F121997,2,3,1409
1212,9.67E+14,82.938,25.267,F12199702031551.WB.OIS.vis.tif,0,1212,F121997,2,3,1551
1212,9.67E+14,82.938,25.267,F12199702041356.WB.OIS.vis.tif,255,1212,F121997,2,4,1356
1212,9.67E+14,82.938,25.267,F12199702041538.WB.OIS.vis.tif,3,1212,F121997,2,4,1538
1212,9.67E+14,82.938,25.267,F12199702041720.WB.OIS.vis.tif,255,1212,F121997,2,4,1720
1212,9.67E+14,82.938,25.267,F12199702051344.WB.OIS.vis.tif,255,1212,F121997,2,5,1344
1212,9.67E+14,82.938,25.267,F12199702051526.WB.OIS.vis.tif,0,1212,F121997,2,5,1526
1212,9.67E+14,82.938,25.267,F12199702051708.WB.OIS.vis.tif,255,1212,F121997,2,5,1708
1212,9.67E+14,82.938,25.267,F12199702061332.WB.OIS.vis.tif,255,1212,F121997,2,6,1332
1212,9.67E+14,82.938,25.267,F12199702061514.WB.OIS.vis.tif,4,1212,F121997,2,6,1514
1212,9.67E+14,82.938,25.267,F12199702061656.WB.OIS.vis.tif,255,1212,F121997,2,6,1656
1212,9.67E+14,82.938,25.267,F12199702071319.WB.OIS.vis.tif,255,1212,F121997,2,7,1319
1212,9.67E+14,82.938,25.267,F12199702071501.WB.OIS.vis.tif,0,1212,F121997,2,7,1501
1212,9.67E+14,82.938,25.267,F12199702071643.WB.OIS.vis.tif,255,1212,F121997,2,7,1643
1212,9.67E+14,82.938,25.267,F12199702081307.WB.OIS.vis.tif,255,1212,F121997,2,8,1307
1212,9.67E+14,82.938,25.267,F12199702081449.WB.OIS.vis.tif,7,1212,F121997,2,8,1449
1212,9.67E+14,82.938,25.267,F12199702081631.WB.OIS.vis.tif,255,1212,F121997,2,8,1631
1212,9.67E+14,82.938,25.267,F12199702091255.WB.OIS.vis.tif,255,1212,F121997,2,9,1255
1212,9.67E+14,82.938,25.267,F12199702091437.WB.OIS.vis.tif,0,1212,F121997,2,9,1437
1212,9.67E+14,82.938,25.267,F12199702091619.WB.OIS.vis.tif,255,1212,F121997,2,9,1619
1212,9.67E+14,82.938,25.267,F12199702101242.WB.OIS.vis.tif,255,1212,F121997,2,10,1242
1212,9.67E+14,82.938,25.267,F12199702101424.WB.OIS.vis.tif,13,1212,F121997,2,10,1424
1212,9.67E+14,82.938,25.267,F12199702101606.WB.OIS.vis.tif,38,1212,F121997,2,10,1606
1212,9.67E+14,82.938,25.267,F12199702111412.WB.OIS.vis.tif,0,1212,F121997,2,11,1412
1212,9.67E+14,82.938,25.267,F12199702111554.WB.OIS.vis.tif,1,1212,F121997,2,11,1554
1212,9.67E+14,82.938,25.267,F12199702121400.WB.OIS.vis.tif,255,1212,F121997,2,12,1400
1212,9.67E+14,82.938,25.267,F12199702121542.WB.OIS.vis.tif,22,1212,F121997,2,12,1542
1212,9.67E+14,82.938,25.267,F12199702121724.WB.OIS.vis.tif,255,1212,F121997,2,12,1724
1212,9.67E+14,82.938,25.267,F12199702131347.WB.OIS.vis.tif,255,1212,F121997,2,13,1347
1212,9.67E+14,82.938,25.267,F12199702131529.WB.OIS.vis.tif,6,1212,F121997,2,13,1529
1212,9.67E+14,82.938,25.267,F12199702131711.WB.OIS.vis.tif,255,1212,F121997,2,13,1711
1212,9.67E+14,82.938,25.267,F12199702141335.WB.OIS.vis.tif,255,1212,F121997,2,14,1335
1212,9.67E+14,82.938,25.267,F12199702141517.WB.OIS.vis.tif,8,1212,F121997,2,14,1517
1212,9.67E+14,82.938,25.267,F12199702151323.WB.OIS.vis.tif,255,1212,F121997,2,15,1323
1212,9.67E+14,82.938,25.267,F12199702151505.WB.OIS.vis.tif,7,1212,F121997,2,15,1505
1212,9.67E+14,82.938,25.267,F12199702151647.WB.OIS.vis.tif,255,1212,F121997,2,15,1647
1212,9.67E+14,82.938,25.267,F12199703031511.WB.OIS.vis.tif,23,1212,F121997,3,3,1511
1212,9.67E+14,82.938,25.267,F12199703031653.WB.OIS.vis.tif,255,1212,F121997,3,3,1653
1212,9.67E+14,82.938,25.267,F12199703041458.WB.OIS.vis.tif,20,1212,F121997,3,4,1458
1212,9.67E+14,82.938,25.267,F12199703041640.WB.OIS.vis.tif,255,1212,F121997,3,4,1640
1212,9.67E+14,82.938,25.267,F12199703051628.WB.OIS.vis.tif,255,1212,F121997,3,5,1628
1212,9.67E+14,82.938,25.267,F12199703061252.WB.OIS.vis.tif,255,1212,F121997,3,6,1252
1212,9.67E+14,82.938,25.267,F12199703061434.WB.OIS.vis.tif,21,1212,F121997,3,6,1434
1212,9.67E+14,82.938,25.267,F12199703061615.WB.OIS.vis.tif,255,1212,F121997,3,6,1615
1212,9.67E+14,82.938,25.267,F12199703071421.WB.OIS.vis.tif,14,1212,F121997,3,7,1421
1212,9.67E+14,82.938,25.267,F12199703071603.WB.OIS.vis.tif,28,1212,F121997,3,7,1603
1212,9.67E+14,82.938,25.267,F12199703081409.WB.OIS.vis.tif,12,1212,F121997,3,8,1409
1212,9.67E+14,82.938,25.267,F12199703091356.WB.OIS.vis.tif,255,1212,F121997,3,9,1356
1212,9.67E+14,82.938,25.267,F12199703091538.WB.OIS.vis.tif,14,1212,F121997,3,9,1538
1212,9.67E+14,82.938,25.267,F12199703091720.WB.OIS.vis.tif,255,1212,F121997,3,9,1720
1212,9.67E+14,82.938,25.267,F12199703101344.WB.OIS.vis.tif,255,1212,F121997,3,10,1344
1212,9.67E+14,82.938,25.267,F12199703101526.WB.OIS.vis.tif,11,1212,F121997,3,10,1526
1212,9.67E+14,82.938,25.267,F12199703101708.WB.OIS.vis.tif,255,1212,F121997,3,10,1708
1212,9.67E+14,82.938,25.267,F12199703111332.WB.OIS.vis.tif,255,1212,F121997,3,11,1332
1212,9.67E+14,82.938,25.267,F12199703111514.WB.OIS.vis.tif,12,1212,F121997,3,11,1514
1212,9.67E+14,82.938,25.267,F12199703111656.WB.OIS.vis.tif,255,1212,F121997,3,11,1656
1212,9.67E+14,82.938,25.267,F12199703121319.WB.OIS.vis.tif,255,1212,F121997,3,12,1319
1212,9.67E+14,82.938,25.267,F12199703121501.WB.OIS.vis.tif,7,1212,F121997,3,12,1501
1212,9.67E+14,82.938,25.267,F12199703121643.WB.OIS.vis.tif,255,1212,F121997,3,12,1643
1212,9.67E+14,82.938,25.267,F12199703131307.WB.OIS.vis.tif,255,1212,F121997,3,13,1307
1212,9.67E+14,82.938,25.267,F12199703131449.WB.OIS.vis.tif,17,1212,F121997,3,13,1449
1212,9.67E+14,82.938,25.267,F12199703131631.WB.OIS.vis.tif,255,1212,F121997,3,13,1631
1212,9.67E+14,82.938,25.267,F12199703141255.WB.OIS.vis.tif,255,1212,F121997,3,14,1255
1212,9.67E+14,82.938,25.267,F12199703141436.WB.OIS.vis.tif,9,1212,F121997,3,14,1436
1212,9.67E+14,82.938,25.267,F12199703141618.WB.OIS.vis.tif,255,1212,F121997,3,14,1618
1212,9.67E+14,82.938,25.267,F12199703151242.WB.OIS.vis.tif,255,1212,F121997,3,15,1242
1212,9.67E+14,82.938,25.267,F12199703151424.WB.OIS.vis.tif,8,1212,F121997,3,15,1424
1212,9.67E+14,82.938,25.267,F12199703151606.WB.OIS.vis.tif,15,1212,F121997,3,15,1606
1212,9.67E+14,82.938,25.267,F12199703161412.WB.OIS.vis.tif,10,1212,F121997,3,16,1412
1212,9.67E+14,82.938,25.267,F12199703161554.WB.OIS.vis.tif,12,1212,F121997,3,16,1554
1212,9.67E+14,82.938,25.267,F12199703171359.WB.OIS.vis.tif,7,1212,F121997,3,17,1359
1212,9.67E+14,82.938,25.267,F12199703171541.WB.OIS.vis.tif,8,1212,F121997,3,17,1541
1212,9.67E+14,82.938,25.267,F12199703181347.WB.OIS.vis.tif,255,1212,F121997,3,18,1347
1212,9.67E+14,82.938,25.267,F12199703181529.WB.OIS.vis.tif,9,1212,F121997,3,18,1529
1212,9.67E+14,82.938,25.267,F12199703181711.WB.OIS.vis.tif,255,1212,F121997,3,18,1711
1212,9.67E+14,82.938,25.267,F12199703191335.WB.OIS.vis.tif,255,1212,F121997,3,19,1335
1212,9.67E+14,82.938,25.267,F12199703191517.WB.OIS.vis.tif,10,1212,F121997,3,19,1517
1212,9.67E+14,82.938,25.267,F12199703191659.WB.OIS.vis.tif,255,1212,F121997,3,19,1659
1212,9.67E+14,82.938,25.267,F12199703201322.WB.OIS.vis.tif,255,1212,F121997,3,20,1322
1212,9.67E+14,82.938,25.267,F12199703201504.WB.OIS.vis.tif,5,1212,F121997,3,20,1504
1212,9.67E+14,82.938,25.267,F12199703201646.WB.OIS.vis.tif,255,1212,F121997,3,20,1646
1212,9.67E+14,82.938,25.267,F12199703211310.WB.OIS.vis.tif,255,1212,F121997,3,21,1310
1212,9.67E+14,82.938,25.267,F12199703211452.WB.OIS.vis.tif,8,1212,F121997,3,21,1452
1212,9.67E+14,82.938,25.267,F12199703211634.WB.OIS.vis.tif,255,1212,F121997,3,21,1634
1212,9.67E+14,82.938,25.267,F12199703221258.WB.OIS.vis.tif,255,1212,F121997,3,22,1258
1212,9.67E+14,82.938,25.267,F12199703221439.WB.OIS.vis.tif,11,1212,F121997,3,22,1439
1212,9.67E+14,82.938,25.267,F12199703221621.WB.OIS.vis.tif,255,1212,F121997,3,22,1621
1212,9.67E+14,82.938,25.267,F12199703231245.WB.OIS.vis.tif,255,1212,F121997,3,23,1245
1212,9.67E+14,82.938,25.267,F12199703231427.WB.OIS.vis.tif,38,1212,F121997,3,23,1427
1212,9.67E+14,82.938,25.267,F12199703231609.WB.OIS.vis.tif,255,1212,F121997,3,23,1609
1212,9.67E+14,82.938,25.267,F12199703241415.WB.OIS.vis.tif,16,1212,F121997,3,24,1415
1212,9.67E+14,82.938,25.267,F12199703241557.WB.OIS.vis.tif,13,1212,F121997,3,24,1557
1212,9.67E+14,82.938,25.267,F12199703251402.WB.OIS.vis.tif,23,1212,F121997,3,25,1402
1212,9.67E+14,82.938,25.267,F12199703251544.WB.OIS.vis.tif,14,1212,F121997,3,25,1544
1212,9.67E+14,82.938,25.267,F12199703261350.WB.OIS.vis.tif,255,1212,F121997,3,26,1350
1212,9.67E+14,82.938,25.267,F12199703261532.WB.OIS.vis.tif,11,1212,F121997,3,26,1532
1212,9.67E+14,82.938,25.267,F12199703261714.WB.OIS.vis.tif,255,1212,F121997,3,26,1714
1212,9.67E+14,82.938,25.267,F12199703271338.WB.OIS.vis.tif,255,1212,F121997,3,27,1338
1212,9.67E+14,82.938,25.267,F12199703271520.WB.OIS.vis.tif,15,1212,F121997,3,27,1520
1212,9.67E+14,82.938,25.267,F12199703271702.WB.OIS.vis.tif,255,1212,F121997,3,27,1702
1212,9.67E+14,82.938,25.267,F12199703281325.WB.OIS.vis.tif,255,1212,F121997,3,28,1325
1212,9.67E+14,82.938,25.267,F12199703281507.WB.OIS.vis.tif,14,1212,F121997,3,28,1507
1212,9.67E+14,82.938,25.267,F12199703281649.WB.OIS.vis.tif,255,1212,F121997,3,28,1649
1212,9.67E+14,82.938,25.267,F12199703291313.WB.OIS.vis.tif,255,1212,F121997,3,29,1313
1212,9.67E+14,82.938,25.267,F12199703291455.WB.OIS.vis.tif,13,1212,F121997,3,29,1455
1212,9.67E+14,82.938,25.267,F12199703291637.WB.OIS.vis.tif,255,1212,F121997,3,29,1637
1212,9.67E+14,82.938,25.267,F12199703301301.WB.OIS.vis.tif,255,1212,F121997,3,30,1301
1212,9.67E+14,82.938,25.267,F12199703301443.WB.OIS.vis.tif,19,1212,F121997,3,30,1443
1212,9.67E+14,82.938,25.267,F12199703301625.WB.OIS.vis.tif,255,1212,F121997,3,30,1625
1212,9.67E+14,82.938,25.267,F12199703311248.WB.OIS.vis.tif,255,1212,F121997,3,31,1248
1212,9.67E+14,82.938,25.267,F12199703311430.WB.OIS.vis.tif,15,1212,F121997,3,31,1430
1212,9.67E+14,82.938,25.267,F12199703311612.WB.OIS.vis.tif,255,1212,F121997,3,31,1612
1212,9.67E+14,82.938,25.267,F12199704011236.WB.OIS.vis.tif,255,1212,F121997,4,1,1236
1212,9.67E+14,82.938,25.267,F12199704011418.WB.OIS.vis.tif,20,1212,F121997,4,1,1418
1212,9.67E+14,82.938,25.267,F12199704011600.WB.OIS.vis.tif,44,1212,F121997,4,1,1600
1212,9.67E+14,82.938,25.267,F12199704021405.WB.OIS.vis.tif,8,1212,F121997,4,2,1405
1212,9.67E+14,82.938,25.267,F12199704021547.WB.OIS.vis.tif,6,1212,F121997,4,2,1547
1212,9.67E+14,82.938,25.267,F12199704031353.WB.OIS.vis.tif,255,1212,F121997,4,3,1353
1212,9.67E+14,82.938,25.267,F12199704031535.WB.OIS.vis.tif,8,1212,F121997,4,3,1535
1212,9.67E+14,82.938,25.267,F12199704031717.WB.OIS.vis.tif,255,1212,F121997,4,3,1717
1212,9.67E+14,82.938,25.267,F12199704041341.WB.OIS.vis.tif,255,1212,F121997,4,4,1341
1212,9.67E+14,82.938,25.267,F12199704041523.WB.OIS.vis.tif,8,1212,F121997,4,4,1523
1212,9.67E+14,82.938,25.267,F12199704041705.WB.OIS.vis.tif,255,1212,F121997,4,4,1705
1212,9.67E+14,82.938,25.267,F12199704051328.WB.OIS.vis.tif,255,1212,F121997,4,5,1328
1212,9.67E+14,82.938,25.267,F12199704051510.WB.OIS.vis.tif,23,1212,F121997,4,5,1510
1212,9.67E+14,82.938,25.267,F12199704051652.WB.OIS.vis.tif,255,1212,F121997,4,5,1652
1212,9.67E+14,82.938,25.267,F12199704061316.WB.OIS.vis.tif,255,1212,F121997,4,6,1316
1212,9.67E+14,82.938,25.267,F12199704061458.WB.OIS.vis.tif,12,1212,F121997,4,6,1458
1212,9.67E+14,82.938,25.267,F12199704061640.WB.OIS.vis.tif,255,1212,F121997,4,6,1640
1212,9.67E+14,82.938,25.267,F12199704071304.WB.OIS.vis.tif,255,1212,F121997,4,7,1304
1212,9.67E+14,82.938,25.267,F12199704071446.WB.OIS.vis.tif,20,1212,F121997,4,7,1446
1212,9.67E+14,82.938,25.267,F12199704071628.WB.OIS.vis.tif,255,1212,F121997,4,7,1628
1212,9.67E+14,82.938,25.267,F12199704081251.WB.OIS.vis.tif,255,1212,F121997,4,8,1251
1212,9.67E+14,82.938,25.267,F12199704081433.WB.OIS.vis.tif,18,1212,F121997,4,8,1433
1212,9.67E+14,82.938,25.267,F12199704081615.WB.OIS.vis.tif,255,1212,F121997,4,8,1615
1212,9.67E+14,82.938,25.267,F12199704091239.WB.OIS.vis.tif,255,1212,F121997,4,9,1239
1212,9.67E+14,82.938,25.267,F12199704091421.WB.OIS.vis.tif,29,1212,F121997,4,9,1421
1212,9.67E+14,82.938,25.267,F12199704091603.WB.OIS.vis.tif,46,1212,F121997,4,9,1603
1212,9.67E+14,82.938,25.267,F12199704101409.WB.OIS.vis.tif,24,1212,F121997,4,10,1409
1212,9.67E+14,82.938,25.267,F12199704101551.WB.OIS.vis.tif,26,1212,F121997,4,10,1551
1212,9.67E+14,82.938,25.267,F12199704111356.WB.OIS.vis.tif,255,1212,F121997,4,11,1356
1212,9.67E+14,82.938,25.267,F12199704111538.WB.OIS.vis.tif,36,1212,F121997,4,11,1538
1212,9.67E+14,82.938,25.267,F12199704121344.WB.OIS.vis.tif,255,1212,F121997,4,12,1344
1212,9.67E+14,82.938,25.267,F12199704121526.WB.OIS.vis.tif,20,1212,F121997,4,12,1526
1212,9.67E+14,82.938,25.267,F12199704121708.WB.OIS.vis.tif,255,1212,F121997,4,12,1708
1212,9.67E+14,82.938,25.267,F12199704131331.WB.OIS.vis.tif,255,1212,F121997,4,13,1331
1212,9.67E+14,82.938,25.267,F12199704131513.WB.OIS.vis.tif,12,1212,F121997,4,13,1513
1212,9.67E+14,82.938,25.267,F12199704131655.WB.OIS.vis.tif,255,1212,F121997,4,13,1655
1212,9.67E+14,82.938,25.267,F12199704141319.WB.OIS.vis.tif,255,1212,F121997,4,14,1319
1212,9.67E+14,82.938,25.267,F12199704141501.WB.OIS.vis.tif,16,1212,F121997,4,14,1501
1212,9.67E+14,82.938,25.267,F12199704141643.WB.OIS.vis.tif,255,1212,F121997,4,14,1643
1212,9.67E+14,82.938,25.267,F12199704151307.WB.OIS.vis.tif,255,1212,F121997,4,15,1307
1212,9.67E+14,82.938,25.267,F12199704151449.WB.OIS.vis.tif,10,1212,F121997,4,15,1449
1212,9.67E+14,82.938,25.267,F12199704151631.WB.OIS.vis.tif,255,1212,F121997,4,15,1631
1212,9.67E+14,82.938,25.267,F12199704161254.WB.OIS.vis.tif,255,1212,F121997,4,16,1254
1212,9.67E+14,82.938,25.267,F12199704161436.WB.OIS.vis.tif,9,1212,F121997,4,16,1436
1212,9.67E+14,82.938,25.267,F12199704161618.WB.OIS.vis.tif,255,1212,F121997,4,16,1618
1212,9.67E+14,82.938,25.267,F12199704171242.WB.OIS.vis.tif,255,1212,F121997,4,17,1242
1212,9.67E+14,82.938,25.267,F12199704171424.WB.OIS.vis.tif,10,1212,F121997,4,17,1424
1212,9.67E+14,82.938,25.267,F12199704171606.WB.OIS.vis.tif,255,1212,F121997,4,17,1606
1212,9.67E+14,82.938,25.267,F12199704181412.WB.OIS.vis.tif,12,1212,F121997,4,18,1412
